,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-27-1831-01A,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.019,0.004,0.033,0.171,0.0,0.0,0.0,0.0,0.771,0.771,GBM,0.7373,0.7,,0.95,0.8136,
TCGA-27-2519-01A,0.0,0.0,0.016,0.0,0.01,0.0,0.0,0.031,0.001,0.022,0.227,0.0,0.0,0.001,0.0,0.691,0.691,GBM,0.724,0.7,,0.85,0.7913,
TCGA-06-0747-01A,0.001,0.0,0.001,0.0,0.003,0.0,0.0,0.04,0.0,0.043,0.068,0.0,0.0,0.003,0.0,0.841,0.841,GBM,0.9395,0.92,,1.0,0.9284,
TCGA-06-2558-01A,0.0,0.0,0.006,0.001,0.016,0.001,0.0,0.085,0.011,0.06,0.136,0.004,0.001,0.006,0.003,0.671,0.671,GBM,0.8404,0.82,,0.8,0.7937,
TCGA-27-1830-01A,0.0,0.0,0.004,0.001,0.013,0.0,0.0,0.053,0.069,0.05,0.17,0.001,0.0,0.008,0.0,0.629,0.629,GBM,0.7619,0.68,,0.875,0.8077,
TCGA-06-5412-01A,0.001,0.0,0.015,0.001,0.004,0.0,0.0,0.096,0.089,0.037,0.304,0.001,0.0,0.004,0.0,0.448,0.448,GBM,0.5898,0.28,0.3887,0.825,0.4409,
TCGA-14-1829-01A,0.005,0.0,0.002,0.0,0.001,0.0,0.0,0.019,0.009,0.039,0.171,0.0,0.0,0.0,0.0,0.754,0.754,GBM,0.7293,0.71,,0.875,0.7913,
TCGA-06-5416-01A,0.0,0.0,0.008,0.005,0.006,0.0,0.005,0.031,0.008,0.032,0.04,0.0,0.0,0.002,0.0,0.862,0.862,GBM,0.9684,0.79,0.6028,0.85,0.8405,
TCGA-06-5408-01A,0.0,0.0,0.019,0.0,0.001,0.0,0.0,0.049,0.014,0.053,0.096,0.0,0.0,0.005,0.0,0.76,0.76,GBM,0.8838,0.91,0.8635,0.85,0.8635,
TCGA-27-2521-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.039,0.004,0.031,0.072,0.0,0.001,0.001,0.0,0.847,0.847,GBM,0.947,,,0.85,0.8872,
TCGA-32-2634-01A,0.0,0.0,0.007,0.0,0.023,0.0,0.0,0.053,0.036,0.043,0.093,0.004,0.0,0.005,0.001,0.734,0.734,GBM,0.9264,0.89,,0.825,0.9106,
TCGA-06-0219-01A,0.0,0.0,0.002,0.0,0.007,0.0,0.0,0.016,0.0,0.026,0.177,0.001,0.0,0.0,0.0,0.769,0.769,GBM,0.835,0.65,,1.0,0.7864,
TCGA-76-4926-01B,0.0,0.0,0.006,0.0,0.01,0.0,0.0,0.049,0.009,0.045,0.111,0.004,0.0,0.004,0.0,0.76,0.76,GBM,0.912,0.79,0.8451,0.7,0.9015,
TCGA-14-0790-01B,0.0,0.0,0.002,0.0,0.004,0.0,0.0,0.051,0.005,0.047,0.049,0.0,0.001,0.0,0.0,0.841,0.841,GBM,0.9485,0.93,,0.8,0.9405,
TCGA-06-5858-01A,0.0,0.0,0.007,0.001,0.003,0.0,0.0,0.047,0.006,0.054,0.192,0.002,0.0,0.005,0.0,0.682,0.682,GBM,0.8079,0.85,0.7951,0.825,0.8038,
TCGA-26-5135-01A,0.0,0.0,0.009,0.002,0.004,0.0,0.0,0.084,0.014,0.071,0.163,0.002,0.003,0.004,0.0,0.644,0.644,GBM,0.8034,0.82,0.7238,0.775,0.8344,
TCGA-27-1834-01A,0.0,0.0,0.015,0.001,0.014,0.0,0.001,0.044,0.017,0.038,0.175,0.014,0.004,0.004,0.0,0.671,0.671,GBM,0.7822,0.75,,0.875,0.874,
TCGA-06-0129-01A,0.0,0.001,0.029,0.009,0.001,0.001,0.001,0.052,0.001,0.011,0.23,0.015,0.001,0.013,0.0,0.635,0.635,GBM,0.8279,0.86,,0.975,0.9476,
TCGA-41-3915-01A,0.0,0.0,0.011,0.0,0.018,0.0,0.0,0.05,0.103,0.041,0.193,0.001,0.001,0.01,0.0,0.571,0.571,GBM,0.7115,0.77,,0.8,0.769,
TCGA-06-2562-01A,0.0,0.0,0.008,0.0,0.007,0.0,0.0,0.059,0.068,0.047,0.158,0.002,0.001,0.006,0.0,0.643,0.643,GBM,0.7891,0.74,,0.825,0.7913,
TCGA-28-1747-01C,0.0,0.0,0.01,0.002,0.009,0.0,0.0,0.042,0.0,0.024,0.213,0.014,0.001,0.004,0.0,0.68,0.68,GBM,0.8058,0.8,,0.8,0.8136,
TCGA-06-2563-01A,0.0,0.0,0.007,0.001,0.01,0.0,0.0,0.081,0.006,0.031,0.115,0.001,0.0,0.004,0.0,0.744,0.744,GBM,0.8719,0.86,,0.85,0.8366,
TCGA-28-5216-01A,0.0,0.0,0.005,0.0,0.001,0.0,0.0,0.035,0.057,0.034,0.13,0.0,0.001,0.002,0.0,0.732,0.732,GBM,0.8426,,0.6857,0.775,0.7311,
TCGA-28-2509-01A,0.0,0.0,0.006,0.0,0.007,0.0,0.0,0.013,0.005,0.048,0.137,0.0,0.0,0.002,0.0,0.781,0.781,GBM,0.8635,0.64,,0.8,0.7913,
TCGA-19-2625-01A,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.01,0.005,0.057,0.089,0.0,0.0,0.002,0.0,0.832,0.832,GBM,0.8881,0.65,,0.85,0.8136,
TCGA-02-2483-01A,0.0,0.0,0.006,0.0,0.006,0.0,0.0,0.059,0.004,0.036,0.154,0.0,0.0,0.004,0.0,0.731,0.731,GBM,0.8528,0.58,,0.8,0.7913,
TCGA-15-0742-01A,0.0,0.0,0.003,0.0,0.003,0.0,0.0,0.03,0.0,0.018,0.06,0.0,0.0,0.003,0.0,0.882,0.882,GBM,0.9389,0.92,,0.95,0.9275,
TCGA-06-5413-01A,0.0,0.0,0.015,0.0,0.018,0.0,0.0,0.069,0.052,0.045,0.179,0.004,0.001,0.006,0.003,0.607,0.607,GBM,0.7375,0.74,0.7435,0.85,0.7847,
TCGA-06-0125-01A,0.0,0.0,0.005,0.0,0.004,0.0,0.0,0.057,0.017,0.033,0.075,0.001,0.0,0.005,0.0,0.801,0.801,GBM,0.9157,0.9,,1.0,0.933,
TCGA-26-1442-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.049,0.107,0.0,0.001,0.002,0.0,0.755,0.755,GBM,0.9124,0.79,0.8797,0.65,0.8924,
TCGA-06-0646-01A,0.0,0.0,0.008,0.007,0.004,0.0,0.0,0.039,0.015,0.041,0.201,0.004,0.001,0.01,0.001,0.669,0.669,GBM,0.7531,0.84,,0.95,0.9253,
TCGA-12-5295-01A,0.0,0.0,0.001,0.0,0.007,0.0,0.002,0.02,0.0,0.013,0.19,0.0,0.0,0.0,0.0,0.768,0.768,GBM,0.7897,0.74,0.7475,0.825,0.8013,
TCGA-41-4097-01A,0.001,0.0,0.016,0.0,0.024,0.0,0.0,0.046,0.131,0.039,0.178,0.002,0.0,0.006,0.0,0.556,0.556,GBM,0.7266,0.51,,0.775,0.6465,
TCGA-06-5418-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.017,0.009,0.061,0.17,0.0,0.0,0.006,0.0,0.736,0.736,GBM,0.8129,0.8,0.8181,0.85,0.8712,
TCGA-19-4065-01A,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.019,0.059,0.05,0.268,0.0,0.0,0.001,0.0,0.59,0.59,GBM,0.6843,,0.6139,0.8,0.5818,
TCGA-06-0168-01A,0.0,0.0,0.016,0.001,0.013,0.001,0.0,0.057,0.086,0.04,0.214,0.002,0.001,0.005,0.0,0.564,0.564,GBM,0.7055,0.68,,0.8875,0.8077,
TCGA-06-0190-01A,0.0,0.0,0.011,0.0,0.017,0.0,0.0,0.046,0.194,0.036,0.208,0.001,0.0,0.008,0.0,0.478,0.478,GBM,0.6566,0.57,,1.0,0.6238,
TCGA-19-5960-01A,0.0,0.0,0.009,0.001,0.008,0.0,0.001,0.042,0.01,0.025,0.073,0.005,0.0,0.004,0.0,0.821,0.821,GBM,0.975,0.93,0.9504,0.85,0.9765,
TCGA-06-5414-01A,0.0,0.0,0.005,0.0,0.004,0.0,0.0,0.047,0.001,0.038,0.197,0.0,0.0,0.006,0.0,0.702,0.702,GBM,0.7801,0.78,0.7767,0.825,0.7818,
TCGA-32-1982-01A,0.001,0.0,0.011,0.0,0.016,0.0,0.0,0.115,0.028,0.071,0.176,0.001,0.001,0.006,0.0,0.572,0.572,GBM,0.7178,0.58,,0.925,0.7129,
