,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-DK-A3IQ-01A,16.046,3868.396,35.394,1.0,1.255,122.145,191.448,70.504,1.755,1560.723,4.659,1.081,1063.3,6350,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.002,0.0,0.0,0.0,0.224,0.0,0.051,0.627,0.047,0.037,0.007,0.0,0.005,0.0,0.001,0.0,0.674
TCGA-ZF-AA4X-01A,6.486,23.275,7.581,1.018,3.612,24.764,11.816,6.174,1.0,7.862,3.095,2.043,2044.543,6351,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.004,0.0,0.0,0.975,0.006,0.008,0.0,0.004,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.004
TCGA-GD-A3OQ-01A,3.788,530.572,10.916,1.525,2.414,49.793,40.682,6.449,1.669,72.862,4.425,1.88,2532.893,6352,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.005,0.0,0.0,0.0,0.92,0.003,0.019,0.037,0.005,0.004,0.0,0.0,0.006,0.0,0.0,0.0,0.041999999999999996
TCGA-ZF-AA51-01A,21.829,276.635,27.655,8.421,6.464,63.043,276.888,10.212,2.514,68.074,37.65,3.209,1274.33,6353,BLCA,simu_bulk_2ds_ref,0.022,0.0,0.028,0.001,0.0,0.0,0.744,0.013,0.033,0.079,0.003,0.068,0.0,0.0,0.0,0.009,0.022,0.001,0.082
TCGA-FD-A3SS-01A,5.158,172.974,6.394,1.0,1.0,25.625,33.994,3.031,1.0,147.528,2.064,10.654,2812.517,6354,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.001,0.0,0.0,0.92,0.0,0.005,0.05,0.013,0.01,0.0,0.0,0.0,0.001,0.0,0.001,0.063
TCGA-DK-AA71-01A,4.469,120.731,5.815,3.883,1.0,62.406,104.419,1.683,1.0,62.67,12.182,1.0,5564.104,6355,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.003,0.0,0.0,0.945,0.0,0.016,0.013,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.003,0.018
TCGA-4Z-AA83-01A,2.161,393.308,13.202,1.169,2.578,97.848,110.638,4.609,1.19,89.984,7.207,7.712,2010.307,6356,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.001,0.0,0.0,0.92,0.008,0.02,0.003,0.033,0.012,0.0,0.0,0.0,0.0,0.0,0.001,0.036000000000000004
TCGA-ZF-A9R4-01A,8.373,19.472,9.373,3.896,1.755,43.332,118.983,1.0,1.0,17.893,35.589,1.0,2958.131,6357,BLCA,simu_bulk_2ds_ref,0.0,0.001,0.0,0.004,0.0,0.0,0.963,0.002,0.012,0.0,0.0,0.016,0.0,0.0,0.001,0.0,0.001,0.004,0.0
TCGA-BT-A20P-01A,6.943,173.751,3.932,7.656,1.0,50.398,28.261,1.0,1.003,64.539,3.737,1.553,3829.172,6358,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.0,0.015,0.0,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.011
TCGA-HQ-A2OE-01A,7.445,31.881,10.195,3.568,4.467,42.282,43.782,4.084,1.445,43.759,4.549,29.23,2409.782,6359,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.002,0.0,0.0,0.0,0.964,0.001,0.013,0.0,0.004,0.005,0.0,0.0,0.003,0.001,0.007,0.0,0.004
TCGA-R3-A69X-01A,22.853,740.522,49.331,9.494,31.35,132.447,318.558,83.629,9.925,649.485,26.887,19.788,2505.05,6360,BLCA,simu_bulk_2ds_ref,0.009,0.009,0.045,0.001,0.003,0.0,0.544,0.028,0.076,0.122,0.065,0.085,0.003,0.0,0.011,0.0,0.018,0.004,0.187
TCGA-BT-A3PH-01A,2.986,133.591,5.88,1.0,1.0,83.2,51.722,2.903,1.0,49.797,2.873,24.603,2836.26,6361,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.0,0.029,0.014,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.024
TCGA-UY-A9PA-01A,2.693,66.723,22.76,15.899,5.067,57.477,187.496,13.627,1.0,14.352,40.64,1.704,3057.448,6362,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.008,0.0,0.0,0.934,0.013,0.02,0.0,0.0,0.01,0.003,0.0,0.008,0.0,0.0,0.008,0.0
TCGA-BL-A13J-01B,23.956,571.882,56.705,10.759,9.329,58.475,117.118,1.467,2.253,110.805,10.162,15.422,1091.013,6363,BLCA,simu_bulk_2ds_ref,0.012,0.004,0.02,0.038,0.003,0.005,0.577,0.001,0.063,0.138,0.04,0.04,0.01,0.0,0.045,0.003,0.016,0.041,0.17800000000000002
TCGA-CF-A3MI-01A,1.684,31.322,3.876,1.157,1.527,61.938,19.767,10.435,1.0,37.586,6.28,1.0,1384.042,6364,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.932,0.005,0.043,0.0,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.019
TCGA-XF-AAMW-01A,9.988,883.629,29.79,1.717,6.368,87.285,272.73,5.104,1.79,73.7,8.433,4.798,2960.17,6365,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.0,0.0,0.0,0.733,0.014,0.044,0.151,0.001,0.043,0.0,0.0,0.003,0.0,0.0,0.0,0.152
TCGA-H4-A2HQ-01A,13.654,81.189,10.407,13.078,1.0,48.216,59.046,2.807,1.0,95.498,5.521,1.0,2817.0,6366,BLCA,simu_bulk_2ds_ref,0.008,0.0,0.002,0.002,0.0,0.0,0.947,0.0,0.02,0.0,0.005,0.009,0.0,0.0,0.005,0.0,0.008,0.002,0.005
TCGA-HQ-A5ND-01A,4.544,141.419,7.371,4.665,1.0,21.678,32.273,3.57,1.0,64.925,15.24,1.72,2894.579,6367,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.001,0.0,0.0,0.98,0.0,0.008,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007
TCGA-K4-A6FZ-01A,7.577,68.117,33.641,6.473,7.868,93.467,270.445,34.292,5.443,29.716,21.582,11.189,2947.059,6368,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.003,0.0,0.0,0.841,0.017,0.051,0.008,0.006,0.031,0.003,0.0,0.02,0.007,0.0,0.003,0.014
TCGA-DK-A3IV-01A,26.351,49.293,45.6,13.108,15.306,42.752,203.199,21.339,1.0,22.284,37.537,3.165,1602.844,6369,BLCA,simu_bulk_2ds_ref,0.003,0.027,0.067,0.023,0.001,0.0,0.772,0.028,0.019,0.001,0.006,0.034,0.0,0.0,0.017,0.0,0.03,0.024,0.007
TCGA-E7-A3X6-01A,9.841,275.198,23.244,13.181,2.719,78.755,249.988,8.479,1.0,119.154,66.836,13.879,2730.552,6370,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.01,0.0,0.0,0.881,0.007,0.029,0.019,0.016,0.026,0.0,0.0,0.003,0.0,0.0,0.01,0.035
TCGA-BT-A42F-01A,70.258,110.961,35.194,15.108,10.219,55.138,548.97,29.261,5.904,32.745,115.339,6.055,69.767,6371,BLCA,simu_bulk_2ds_ref,0.043,0.0,0.014,0.004,0.003,0.0,0.744,0.022,0.027,0.007,0.01,0.122,0.0,0.0,0.001,0.001,0.043,0.007,0.017
TCGA-UY-A8OB-01A,1.347,98.294,17.435,6.869,1.404,7.502,165.28,3.478,3.566,80.6,46.312,1.0,3302.766,6372,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.004,0.005,0.0,0.0,0.968,0.001,0.0,0.008,0.002,0.012,0.0,0.0,0.0,0.0,0.0,0.005,0.01
TCGA-DK-A1A3-01A,9.51,482.61,26.614,5.362,6.508,104.172,314.042,36.919,1.278,119.84,15.739,1.413,3864.66,6373,BLCA,simu_bulk_2ds_ref,0.012,0.001,0.005,0.0,0.0,0.0,0.728,0.011,0.044,0.115,0.011,0.071,0.001,0.0,0.0,0.0,0.013000000000000001,0.0,0.126
TCGA-DK-AA6X-01A,10.296,280.36,22.206,7.761,16.135,56.136,132.984,25.974,2.729,60.137,9.037,8.15,2364.855,6374,BLCA,simu_bulk_2ds_ref,0.001,0.01,0.024,0.0,0.005,0.0,0.779,0.031,0.046,0.033,0.014,0.048,0.0,0.0,0.009,0.0,0.011,0.005,0.047
TCGA-G2-A3IE-01A,10.014,63.609,8.817,1.0,1.0,32.216,46.893,13.286,1.0,25.478,4.011,1.0,1669.58,6375,BLCA,simu_bulk_2ds_ref,0.008,0.0,0.001,0.0,0.0,0.0,0.965,0.0,0.007,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.008,0.0,0.0
TCGA-FD-A5BU-01A,30.213,723.367,35.141,3.614,9.286,87.907,758.045,38.606,1.341,506.669,37.057,2.54,554.527,6376,BLCA,simu_bulk_2ds_ref,0.001,0.011,0.017,0.001,0.0,0.0,0.608,0.018,0.035,0.196,0.031,0.069,0.0,0.0,0.01,0.001,0.012,0.001,0.227
TCGA-C4-A0EZ-01A,6.021,74.13,4.907,2.205,2.098,120.384,78.584,1.808,1.0,167.073,6.749,1.0,796.183,6377,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.001,0.0,0.0,0.895,0.0,0.042,0.006,0.045,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.051
TCGA-FD-A3B3-01A,64.92,1007.235,72.421,26.056,13.371,94.435,742.316,61.467,8.828,267.174,131.474,19.352,548.828,6378,BLCA,simu_bulk_2ds_ref,0.014,0.005,0.032,0.027,0.01,0.0,0.459,0.021,0.062,0.219,0.029,0.086,0.001,0.0,0.017,0.016,0.019,0.037,0.248
TCGA-FD-A5BZ-01A,21.917,2961.67,15.246,1.0,2.719,91.916,125.624,56.61,1.886,599.841,2.36,1.877,4748.81,6379,BLCA,simu_bulk_2ds_ref,0.01,0.001,0.016,0.0,0.0,0.0,0.476,0.001,0.053,0.347,0.04,0.044,0.007,0.0,0.003,0.0,0.011,0.0,0.38699999999999996
TCGA-C4-A0F7-01A,6.386,158.143,7.021,1.085,1.416,94.058,35.938,10.629,3.052,118.961,3.402,1.0,2291.655,6380,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.049,0.006,0.02,0.003,0.0,0.0,0.001,0.002,0.0,0.0,0.026000000000000002
TCGA-XF-AAMR-01A,4.848,819.92,19.285,1.414,11.731,100.67,221.656,70.217,2.025,3382.648,11.14,5.319,1622.483,6381,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.0,0.491,0.003,0.09,0.191,0.142,0.059,0.012,0.0,0.006,0.0,0.0,0.0,0.33299999999999996
TCGA-XF-AAN7-01A,7.969,571.266,16.259,2.426,4.493,329.123,345.056,4.911,1.919,203.995,15.883,1.714,191.679,6382,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.557,0.0,0.131,0.195,0.093,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
TCGA-UY-A8OD-01A,13.89,428.413,15.29,7.184,5.459,71.931,136.168,32.539,1.191,761.596,18.837,7.468,1711.419,6383,BLCA,simu_bulk_2ds_ref,0.011,0.007,0.009,0.002,0.0,0.0,0.596,0.003,0.042,0.212,0.059,0.057,0.001,0.0,0.0,0.0,0.018,0.002,0.271
TCGA-FD-A3SP-01A,22.04,2372.805,132.177,16.455,15.256,170.184,1067.39,52.528,14.054,699.864,117.545,8.564,1588.345,6384,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.028,0.005,0.016,0.0,0.267,0.023,0.052,0.428,0.014,0.152,0.0,0.0,0.013,0.0,0.001,0.021,0.442
TCGA-DK-A2HX-01A,7.328,1062.287,21.301,2.168,5.768,103.668,265.007,48.214,2.559,943.712,7.23,2.255,1929.221,6385,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.007,0.0,0.0,0.0,0.53,0.002,0.047,0.325,0.035,0.044,0.001,0.0,0.006,0.0,0.001,0.0,0.36
TCGA-CF-A8HX-01A,2.347,76.223,4.143,1.0,1.0,15.625,10.827,1.0,1.0,26.552,1.158,2.064,923.707,6386,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.0,0.002,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
TCGA-E7-A85H-01A,12.993,178.068,13.278,8.958,4.752,52.826,233.429,2.307,1.0,107.204,32.717,1.182,2473.4,6387,BLCA,simu_bulk_2ds_ref,0.006,0.0,0.007,0.006,0.0,0.0,0.88,0.004,0.015,0.03,0.007,0.044,0.0,0.0,0.0,0.0,0.006,0.006,0.037
TCGA-ZF-A9RL-01A,3.784,62.94,14.109,1.0,1.0,19.41,5.232,1.0,1.0,15.098,1.417,2.4,2554.552,6388,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.001,0.0,0.0,0.986,0.0,0.011,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002
TCGA-UY-A9PB-01A,84.232,1149.852,66.697,31.813,7.644,76.043,1320.783,30.923,11.586,414.87,173.943,5.77,1197.261,6389,BLCA,simu_bulk_2ds_ref,0.02,0.003,0.028,0.044,0.001,0.0,0.477,0.016,0.026,0.235,0.008,0.131,0.0,0.001,0.008,0.0,0.023,0.045,0.243
TCGA-GV-A3JV-01A,19.035,220.699,27.884,11.284,5.441,100.052,201.917,13.735,1.0,88.425,37.457,1.0,1639.486,6390,BLCA,simu_bulk_2ds_ref,0.005,0.002,0.011,0.003,0.0,0.0,0.81,0.006,0.034,0.073,0.025,0.027,0.002,0.0,0.0,0.0,0.007,0.003,0.098
TCGA-GD-A6C6-01A,8.533,43.066,2.44,1.0,1.0,47.633,133.652,3.671,1.0,81.345,15.301,1.0,4399.813,6391,BLCA,simu_bulk_2ds_ref,0.009,0.0,0.0,0.0,0.0,0.0,0.939,0.0,0.013,0.0,0.006,0.033,0.0,0.0,0.0,0.0,0.009,0.0,0.006
TCGA-XF-A9SW-01A,21.582,855.535,27.496,3.156,14.362,205.692,438.111,76.381,5.355,3775.309,18.556,9.773,674.893,6392,BLCA,simu_bulk_2ds_ref,0.004,0.009,0.008,0.0,0.0,0.001,0.221,0.009,0.114,0.343,0.219,0.058,0.01,0.0,0.003,0.001,0.013,0.0,0.562
TCGA-GV-A3QI-01A,27.79,24.5,5.387,3.838,1.0,168.146,21.934,1.36,1.0,45.427,3.553,1.0,689.071,6393,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.004,0.0,0.924,0.0,0.042,0.0,0.017,0.011,0.0,0.0,0.001,0.0,0.001,0.004,0.017
TCGA-UY-A9PE-01A,25.168,235.378,3.906,1.021,1.123,42.796,49.886,11.149,1.115,315.713,4.357,1.0,2997.794,6394,BLCA,simu_bulk_2ds_ref,0.019,0.0,0.0,0.0,0.0,0.0,0.868,0.001,0.014,0.055,0.029,0.013,0.0,0.0,0.0,0.0,0.019,0.0,0.084
TCGA-E7-A97P-01A,8.369,498.63,23.328,68.857,5.869,83.918,354.614,12.621,1.398,219.841,266.592,2.897,3055.105,6395,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.013,0.059,0.005,0.0,0.683,0.009,0.051,0.109,0.015,0.044,0.0,0.0,0.01,0.0,0.0,0.064,0.124
TCGA-G2-AA3D-01A,11.463,54.786,5.012,1.207,3.347,23.254,21.593,9.337,1.0,13.638,4.045,2.325,2546.824,6396,BLCA,simu_bulk_2ds_ref,0.007,0.003,0.001,0.003,0.0,0.0,0.955,0.005,0.018,0.0,0.003,0.002,0.0,0.0,0.003,0.0,0.01,0.003,0.003
TCGA-BL-A3JM-01A,8.189,71.039,16.926,15.012,4.16,93.12,232.08,15.838,1.0,81.701,34.918,1.307,1785.923,6397,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.009,0.004,0.0,0.865,0.003,0.037,0.041,0.012,0.027,0.0,0.0,0.0,0.0,0.0,0.013,0.053000000000000005
TCGA-GV-A3JZ-01A,8.357,247.438,12.424,3.886,1.696,93.599,192.154,7.18,1.0,108.716,12.006,2.04,2395.949,6398,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.004,0.0,0.0,0.865,0.0,0.024,0.057,0.005,0.044,0.0,0.0,0.0,0.0,0.001,0.004,0.062
TCGA-ZF-A9R5-01A,12.448,52.342,10.342,4.639,2.683,37.948,44.2,1.0,1.0,23.255,14.132,1.0,2840.333,6399,BLCA,simu_bulk_2ds_ref,0.03,0.0,0.002,0.0,0.0,0.0,0.946,0.001,0.016,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.03,0.0,0.001
TCGA-UY-A9PH-01A,39.658,251.488,52.549,18.724,16.033,118.279,865.59,17.413,21.302,77.1,74.638,4.953,2987.818,6400,BLCA,simu_bulk_2ds_ref,0.026,0.0,0.029,0.028,0.0,0.0,0.664,0.039,0.045,0.037,0.012,0.12,0.0,0.0,0.0,0.0,0.026,0.028,0.049
TCGA-E7-A7XN-01A,4.028,24.993,23.489,70.932,12.232,30.292,515.736,6.47,1.096,20.643,334.826,2.623,3912.882,6401,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.008,0.099,0.0,0.0,0.796,0.014,0.016,0.0,0.001,0.059,0.0,0.0,0.006,0.0,0.0,0.099,0.001
TCGA-XF-A9T8-01A,7.352,294.661,48.432,31.28,7.868,102.775,758.036,27.447,2.872,85.55,140.64,44.411,2316.017,6402,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.016,0.007,0.0,0.705,0.0,0.047,0.057,0.015,0.137,0.0,0.0,0.008,0.0,0.0,0.023,0.07200000000000001
TCGA-DK-A3X1-01A,4.998,470.74,4.69,1.15,1.0,41.263,32.355,11.758,1.592,64.116,4.172,1.0,1202.181,6403,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.921,0.001,0.019,0.018,0.023,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995
TCGA-E5-A4TZ-01A,6.522,17.547,7.14,1.303,1.98,44.553,103.8,13.531,1.0,11.41,3.366,2.457,1299.753,6404,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.002,0.0,0.0,0.951,0.001,0.015,0.0,0.003,0.013,0.0,0.0,0.007,0.007,0.0,0.002,0.003
TCGA-XF-AAN3-01A,6.194,597.093,31.614,2.117,11.126,26.964,161.306,22.099,2.484,204.361,8.687,3.372,1846.255,6405,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.0,0.0,0.0,0.755,0.022,0.012,0.146,0.004,0.046,0.0,0.0,0.008,0.0,0.0,0.0,0.15
TCGA-E7-A7DV-01A,6.045,410.367,189.545,4.901,6.49,35.166,3608.046,2.065,12.636,312.103,33.549,9.564,2173.144,6406,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.001,0.0,0.0,0.563,0.0,0.017,0.084,0.002,0.318,0.0,0.002,0.0,0.0,0.0,0.001,0.08600000000000001
TCGA-BT-A20O-01A,71.596,460.007,201.107,189.196,32.228,117.895,3945.797,125.541,7.441,122.271,705.297,15.418,17.73,6407,BLCA,simu_bulk_2ds_ref,0.014,0.029,0.028,0.11,0.078,0.0,0.192,0.002,0.051,0.153,0.018,0.311,0.003,0.0,0.01,0.001,0.043000000000000003,0.188,0.17099999999999999
TCGA-XF-AAMY-01A,9.206,684.248,16.594,1.0,4.42,113.764,135.866,31.402,11.315,201.737,8.09,5.476,2286.734,6408,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.003,0.005,0.0,0.0,0.705,0.003,0.052,0.13,0.032,0.05,0.002,0.0,0.013,0.0,0.003,0.005,0.162
TCGA-BT-A20V-01A,6.088,53.096,35.358,6.204,5.095,13.292,171.578,1.509,5.143,101.401,41.483,1.448,2430.517,6409,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.008,0.008,0.0,0.0,0.93,0.013,0.016,0.002,0.0,0.019,0.0,0.0,0.0,0.002,0.0,0.008,0.002
TCGA-GC-A3BM-01A,9.985,228.928,10.667,7.614,2.542,82.503,93.953,2.4,1.247,48.673,7.659,1.211,2447.82,6410,BLCA,simu_bulk_2ds_ref,0.0,0.001,0.002,0.0,0.0,0.0,0.944,0.004,0.03,0.0,0.011,0.004,0.0,0.0,0.003,0.0,0.001,0.0,0.011
TCGA-K4-A4AB-01B,6.709,651.885,16.484,1.533,3.968,62.421,280.41,21.88,1.1,371.088,6.359,2.756,2971.254,6411,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.006,0.0,0.0,0.0,0.716,0.011,0.035,0.178,0.025,0.026,0.0,0.0,0.003,0.0,0.0,0.0,0.20299999999999999
TCGA-FD-A5C0-01A,7.232,348.729,11.865,3.134,7.058,43.04,103.227,42.431,2.726,584.41,7.003,4.553,3424.071,6412,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.002,0.003,0.0,0.0,0.823,0.01,0.02,0.069,0.032,0.029,0.006,0.0,0.003,0.001,0.002,0.003,0.101
TCGA-G2-A2EK-01A,16.781,199.656,16.952,1.685,7.441,35.378,25.813,20.725,1.0,208.271,5.056,1.717,1645.492,6413,BLCA,simu_bulk_2ds_ref,0.008,0.026,0.011,0.0,0.0,0.0,0.854,0.004,0.027,0.024,0.03,0.009,0.004,0.0,0.004,0.0,0.034,0.0,0.054
TCGA-CF-A1HR-01A,10.258,170.372,10.563,5.741,5.521,89.298,72.647,20.074,1.0,108.92,16.562,7.986,2439.145,6414,BLCA,simu_bulk_2ds_ref,0.016,0.0,0.002,0.001,0.0,0.0,0.878,0.009,0.041,0.015,0.024,0.013,0.002,0.0,0.0,0.0,0.016,0.001,0.039
TCGA-GC-A3RD-01A,5.404,177.721,10.224,1.265,1.408,35.562,59.035,4.717,3.177,61.0,3.59,1.988,1512.447,6415,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.001,0.0,0.0,0.928,0.0,0.015,0.016,0.003,0.031,0.0,0.0,0.001,0.004,0.001,0.001,0.019
TCGA-E7-A5KE-01A,6.715,15.434,3.559,1.0,1.0,42.97,4.789,1.21,1.0,15.776,1.304,7.657,3265.724,6416,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.001,0.0,0.0,0.977,0.0,0.015,0.0,0.005,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.005
TCGA-ZF-A9R9-01A,12.946,558.626,7.139,1.0,1.572,37.389,74.376,20.415,1.0,390.814,5.412,1.379,459.148,6417,BLCA,simu_bulk_2ds_ref,0.013,0.0,0.0,0.0,0.0,0.0,0.596,0.002,0.012,0.331,0.022,0.025,0.0,0.0,0.0,0.0,0.013,0.0,0.35300000000000004
TCGA-DK-A1AB-01A,16.04,953.03,40.404,4.773,6.203,48.569,302.88,32.143,1.45,388.544,26.313,4.148,912.566,6418,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.017,0.001,0.0,0.0,0.542,0.014,0.035,0.285,0.018,0.061,0.0,0.0,0.022,0.0,0.005,0.001,0.303
TCGA-GU-A42R-01A,3.394,68.485,4.748,2.714,1.0,69.286,21.407,3.526,1.0,31.753,5.53,1.308,2529.818,6419,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.0,0.042,0.001,0.007,0.001,0.0,0.0,0.005,0.0,0.0,0.0,0.008
TCGA-E7-A5KF-01A,5.016,102.886,5.718,1.0,1.0,39.749,6.141,1.0,1.0,8.554,1.556,1.0,4803.926,6420,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.991,0.0,0.005,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
TCGA-ZF-AA54-01A,6.16,178.632,126.823,9.051,23.433,172.958,3270.93,21.367,2.299,630.188,58.984,6.839,95.861,6421,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.034,0.001,0.0,0.0,0.454,0.0,0.066,0.212,0.014,0.219,0.0,0.0,0.0,0.0,0.0,0.001,0.226
TCGA-CF-A3MF-01A,1.174,16.45,1.63,1.0,1.0,38.355,3.298,1.092,1.0,22.289,1.027,1.0,642.049,6422,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.974,0.0,0.011,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.014
TCGA-E7-A6ME-01A,15.317,54.555,11.162,25.155,2.044,72.666,166.652,32.4,1.896,109.171,51.027,3.477,1276.714,6423,BLCA,simu_bulk_2ds_ref,0.009,0.006,0.011,0.011,0.023,0.0,0.854,0.005,0.029,0.013,0.013,0.022,0.0,0.0,0.001,0.001,0.015,0.034,0.026
TCGA-DK-AA6M-01A,10.52,315.273,69.565,3.379,14.204,92.289,1357.647,85.5,1.101,157.692,57.128,6.451,2125.014,6424,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.015,0.008,0.0,0.0,0.725,0.053,0.031,0.061,0.017,0.085,0.0,0.003,0.001,0.0,0.0,0.008,0.078
TCGA-CF-A47W-01A,4.497,67.106,7.187,1.0,1.0,53.924,22.349,2.01,1.0,62.377,6.631,1.0,3977.341,6425,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.956,0.0,0.028,0.0,0.013,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.013
TCGA-XF-A9ST-01A,11.457,116.05,2.004,1.0,3.13,52.602,13.566,2.54,1.0,85.264,1.026,168.863,2223.186,6426,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.0,0.016,0.005,0.008,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001
TCGA-FD-A3SN-01A,21.38,1447.683,8.135,3.807,1.232,53.703,131.766,11.386,2.723,211.116,36.097,2.918,1717.14,6427,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.007,0.0,0.0,0.829,0.0,0.022,0.101,0.008,0.033,0.0,0.0,0.0,0.0,0.0,0.007,0.10900000000000001
TCGA-FD-A3B6-01A,9.923,270.942,43.649,26.301,10.215,75.548,840.394,5.661,6.512,65.849,189.357,9.212,3145.562,6428,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.011,0.044,0.001,0.0,0.743,0.008,0.026,0.049,0.0,0.116,0.0,0.0,0.001,0.0,0.0,0.045,0.049
TCGA-ZF-A9R7-01A,32.569,63.923,23.493,55.032,9.756,43.533,346.312,122.745,1.0,23.672,235.79,12.726,2356.871,6429,BLCA,simu_bulk_2ds_ref,0.025,0.01,0.029,0.085,0.001,0.0,0.739,0.034,0.024,0.005,0.007,0.031,0.0,0.001,0.008,0.0,0.035,0.08600000000000001,0.012
TCGA-BT-A3PK-01A,7.177,266.348,29.301,3.475,2.875,234.868,251.171,19.317,4.084,222.767,16.946,24.463,610.183,6430,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.001,0.0,0.0,0.702,0.007,0.081,0.078,0.059,0.046,0.0,0.0,0.014,0.003,0.0,0.001,0.137
