,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-V1-A9OH-01A,17.416,69.419,10.882,4.242,4.401,68.075,132.884,16.215,1.0,767.395,11.343,1.0,503.128,2598,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.002,0.001,0.004,0.0,0.849,0.002,0.021,0.058,0.039,0.02,0.0,0.0,0.0,0.0,0.005,0.005,0.097
TCGA-WW-A8ZI-01A,9.122,65.883,8.628,2.845,1.49,68.068,57.821,18.803,1.0,121.693,9.961,1.041,571.247,2599,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.002,0.0,0.944,0.0,0.018,0.015,0.009,0.009,0.0,0.0,0.002,0.0,0.0,0.002,0.024
TCGA-XK-AAJP-01A,22.408,33.22,12.699,1.934,3.156,47.956,128.948,7.087,1.0,147.306,4.298,1.908,813.887,2600,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.001,0.001,0.004,0.0,0.913,0.0,0.012,0.02,0.009,0.029,0.0,0.0,0.002,0.0,0.008,0.005,0.028999999999999998
TCGA-CH-5754-01A,41.698,93.973,37.95,17.315,11.13,233.266,342.706,17.343,3.233,349.587,42.143,2.697,883.955,2601,PRAD,simu_bulk_2ds_ref,0.035,0.001,0.025,0.011,0.018,0.0,0.694,0.011,0.079,0.031,0.054,0.036,0.001,0.0,0.005,0.0,0.036000000000000004,0.028999999999999998,0.08499999999999999
TCGA-2A-A8VV-01A,18.407,55.607,4.644,2.701,2.213,93.278,29.807,24.155,1.0,1335.407,5.298,1.0,787.045,2602,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.002,0.0,0.003,0.0,0.868,0.0,0.032,0.031,0.058,0.0,0.0,0.0,0.001,0.0,0.004,0.003,0.089
TCGA-V1-A8MG-01A,14.098,104.894,16.567,9.853,3.012,114.531,130.256,9.575,1.0,854.996,22.266,1.0,569.6,2603,PRAD,simu_bulk_2ds_ref,0.01,0.0,0.007,0.001,0.021,0.0,0.772,0.003,0.036,0.094,0.039,0.012,0.0,0.0,0.004,0.0,0.01,0.022000000000000002,0.133
TCGA-EJ-A65B-01A,53.724,96.418,7.348,2.028,5.418,149.716,133.958,23.94,1.121,1511.009,5.688,1.0,1183.505,2604,PRAD,simu_bulk_2ds_ref,0.022,0.0,0.005,0.0,0.003,0.0,0.763,0.001,0.05,0.078,0.046,0.031,0.0,0.0,0.001,0.0,0.022,0.003,0.124
TCGA-HC-8262-01A,19.388,41.867,7.853,8.212,4.712,49.592,50.016,5.515,1.0,385.123,4.593,1.0,811.061,2605,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.003,0.001,0.004,0.0,0.903,0.005,0.02,0.025,0.025,0.007,0.0,0.0,0.002,0.0,0.005,0.005,0.05
TCGA-J4-A83K-01A,9.422,89.943,8.703,4.095,5.907,59.713,60.648,33.747,1.0,1697.972,5.136,1.362,632.394,2606,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.006,0.0,0.005,0.0,0.79,0.008,0.037,0.065,0.067,0.012,0.001,0.0,0.004,0.0,0.004,0.005,0.132
TCGA-KK-A8I8-01A,20.75,67.206,19.715,6.284,5.3,46.891,107.83,6.14,1.277,389.259,9.516,1.0,800.463,2607,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.003,0.002,0.006,0.0,0.9,0.007,0.02,0.032,0.019,0.009,0.0,0.0,0.001,0.0,0.001,0.008,0.051000000000000004
TCGA-EJ-5495-01A,15.181,171.482,37.669,13.938,15.258,201.887,161.909,22.404,2.041,1028.525,20.138,2.051,412.569,2608,PRAD,simu_bulk_2ds_ref,0.005,0.001,0.019,0.002,0.018,0.0,0.568,0.013,0.084,0.152,0.075,0.044,0.011,0.0,0.006,0.0,0.006,0.019999999999999997,0.22699999999999998
TCGA-V1-A8MU-01A,42.404,197.163,27.213,15.953,9.537,194.959,198.452,138.191,2.502,1863.098,51.224,2.627,863.105,2609,PRAD,simu_bulk_2ds_ref,0.016,0.0,0.013,0.002,0.031,0.0,0.594,0.013,0.073,0.127,0.088,0.029,0.01,0.0,0.004,0.0,0.016,0.033,0.215
TCGA-YL-A8SP-01B,41.844,66.754,4.892,3.54,1.213,122.406,44.409,12.834,1.0,209.298,1.886,1.0,531.452,2610,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.888,0.0,0.048,0.027,0.032,0.004,0.0,0.0,0.001,0.0,0.001,0.0,0.059
TCGA-EJ-7312-01B,25.187,36.458,5.834,3.455,2.919,67.628,115.048,29.83,1.0,716.82,6.942,1.0,960.664,2611,PRAD,simu_bulk_2ds_ref,0.012,0.0,0.0,0.0,0.003,0.0,0.904,0.0,0.012,0.02,0.033,0.015,0.0,0.0,0.001,0.0,0.012,0.003,0.053000000000000005
TCGA-G9-6378-01A,10.626,204.014,10.131,3.054,2.247,49.346,85.094,50.936,1.0,1410.101,10.283,1.0,467.247,2612,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.005,0.0,0.003,0.0,0.738,0.001,0.013,0.157,0.056,0.014,0.006,0.0,0.001,0.0,0.005,0.003,0.213
TCGA-G9-7523-01A,6.798,360.768,32.042,8.279,11.273,187.849,211.279,121.887,1.296,2229.2,30.561,1.415,301.773,2613,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.014,0.0,0.01,0.0,0.313,0.018,0.077,0.398,0.111,0.045,0.012,0.0,0.001,0.0,0.001,0.01,0.509
TCGA-G9-6364-01A,12.802,177.033,11.158,7.187,3.637,68.327,97.375,51.535,1.0,1939.878,14.065,1.0,620.557,2614,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.007,0.0,0.006,0.0,0.736,0.0,0.032,0.119,0.067,0.024,0.001,0.0,0.003,0.0,0.006,0.006,0.186
TCGA-HC-A8CY-01A,21.735,31.206,20.681,8.986,8.346,33.661,177.931,38.291,1.718,172.757,21.122,1.168,747.805,2615,PRAD,simu_bulk_2ds_ref,0.01,0.0,0.009,0.002,0.008,0.0,0.896,0.006,0.011,0.022,0.014,0.017,0.0,0.0,0.004,0.0,0.01,0.01,0.036
TCGA-G9-A9S4-01A,6.931,18.293,4.147,2.528,1.881,29.203,55.828,4.786,1.0,224.648,4.932,1.0,576.594,2616,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.001,0.002,0.002,0.0,0.952,0.002,0.006,0.014,0.012,0.007,0.0,0.0,0.001,0.0,0.001,0.004,0.026000000000000002
TCGA-VP-A87H-01A,15.087,72.209,10.184,3.216,4.412,47.241,74.764,23.951,1.9,438.895,9.182,1.0,1071.875,2617,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.004,0.001,0.008,0.0,0.875,0.006,0.022,0.043,0.024,0.009,0.0,0.0,0.004,0.0,0.004,0.009000000000000001,0.067
TCGA-YL-A9WI-01A,13.881,75.479,8.716,1.623,2.476,22.356,68.319,9.772,1.0,127.115,4.03,1.0,726.826,2618,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.004,0.002,0.001,0.0,0.928,0.0,0.006,0.032,0.006,0.011,0.0,0.0,0.001,0.0,0.009,0.003,0.038
TCGA-VP-A87D-01A,13.706,39.784,8.61,3.796,3.268,53.034,61.653,8.446,1.0,445.923,6.762,1.0,734.625,2619,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.002,0.002,0.004,0.0,0.909,0.004,0.014,0.025,0.024,0.009,0.0,0.0,0.004,0.0,0.005,0.006,0.049
TCGA-KK-A6E2-01A,13.955,57.615,12.523,4.206,8.119,44.31,51.19,17.607,1.0,131.595,7.171,1.0,569.003,2620,PRAD,simu_bulk_2ds_ref,0.002,0.0,0.003,0.001,0.005,0.0,0.923,0.006,0.019,0.021,0.01,0.007,0.0,0.0,0.001,0.0,0.002,0.006,0.031
TCGA-YL-A8SH-01B,12.419,47.478,9.587,4.03,5.548,98.172,80.138,9.51,1.0,893.62,5.523,1.0,643.501,2621,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.002,0.001,0.008,0.0,0.809,0.005,0.051,0.038,0.062,0.014,0.0,0.0,0.002,0.0,0.006,0.009000000000000001,0.1
TCGA-EJ-7318-01B,21.859,68.06,12.102,4.217,6.026,67.014,202.505,21.425,2.739,1568.844,12.544,1.095,1030.383,2622,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.008,0.001,0.005,0.0,0.858,0.008,0.016,0.032,0.04,0.021,0.0,0.0,0.002,0.0,0.007,0.006,0.07200000000000001
TCGA-HC-7740-01B,15.88,360.696,89.102,14.961,16.181,53.798,128.484,13.496,11.657,1267.106,20.809,17.342,141.577,2623,PRAD,simu_bulk_2ds_ref,0.006,0.016,0.029,0.027,0.025,0.023,0.264,0.025,0.081,0.261,0.124,0.031,0.038,0.001,0.045,0.004,0.022,0.052000000000000005,0.385
TCGA-HC-7075-01A,20.989,55.191,19.927,2.055,4.636,31.721,47.074,14.528,1.612,162.61,4.162,1.411,630.355,2624,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.007,0.0,0.001,0.0,0.948,0.003,0.006,0.015,0.006,0.005,0.0,0.0,0.002,0.0,0.005,0.001,0.020999999999999998
TCGA-HC-A6HX-01A,11.677,89.996,5.224,4.755,8.688,66.394,106.027,16.654,1.0,2107.965,19.384,1.0,1324.509,2625,PRAD,simu_bulk_2ds_ref,0.014,0.0,0.006,0.001,0.007,0.0,0.792,0.009,0.026,0.087,0.041,0.015,0.0,0.0,0.001,0.0,0.014,0.008,0.128
TCGA-J4-A67T-01A,16.024,52.356,10.429,6.78,4.083,43.163,63.583,11.051,8.033,782.264,8.358,2.43,701.524,2626,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.003,0.0,0.004,0.0,0.849,0.005,0.033,0.044,0.043,0.008,0.0,0.0,0.006,0.0,0.005,0.004,0.087
TCGA-CH-5739-01A,17.193,190.207,25.442,6.912,8.844,100.057,154.687,18.633,3.348,710.241,17.706,2.897,633.082,2627,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.007,0.001,0.008,0.0,0.716,0.007,0.059,0.115,0.041,0.03,0.0,0.0,0.007,0.0,0.008,0.009000000000000001,0.156
TCGA-ZG-A9L1-01A,4.232,196.381,2.594,2.305,1.635,76.578,47.175,17.354,1.0,581.415,2.807,1.0,567.536,2628,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.002,0.0,0.787,0.0,0.05,0.103,0.047,0.006,0.0,0.0,0.003,0.0,0.0,0.002,0.15
TCGA-EJ-7325-01B,40.884,60.666,3.555,1.273,2.144,36.18,63.013,22.461,1.0,444.887,3.71,1.0,1332.051,2629,PRAD,simu_bulk_2ds_ref,0.013,0.0,0.003,0.0,0.0,0.0,0.935,0.001,0.0,0.026,0.013,0.01,0.0,0.0,0.0,0.0,0.013,0.0,0.039
TCGA-KK-A5A1-01A,6.908,105.4,16.123,3.645,5.61,38.779,206.871,15.392,1.0,187.187,8.58,1.413,462.194,2630,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.005,0.0,0.851,0.001,0.016,0.074,0.01,0.042,0.0,0.0,0.0,0.0,0.0,0.005,0.08399999999999999
TCGA-EJ-5504-01A,20.925,134.403,14.645,3.645,6.374,125.64,139.42,18.823,3.742,579.65,10.643,1.826,570.669,2631,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.004,0.0,0.006,0.0,0.777,0.0,0.04,0.115,0.026,0.024,0.0,0.0,0.003,0.0,0.006,0.006,0.14100000000000001
TCGA-EJ-7314-01A,8.571,44.662,6.955,5.488,4.785,61.697,46.376,7.407,1.0,287.15,6.436,1.0,723.465,2632,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.001,0.002,0.003,0.0,0.908,0.005,0.027,0.017,0.028,0.007,0.0,0.0,0.002,0.0,0.0,0.005,0.045
TCGA-J4-A83J-01A,21.853,82.118,17.071,5.37,7.661,52.467,173.837,79.519,1.363,195.349,18.661,2.132,1448.394,2633,PRAD,simu_bulk_2ds_ref,0.012,0.0,0.006,0.0,0.008,0.0,0.859,0.002,0.022,0.019,0.03,0.033,0.004,0.0,0.004,0.0,0.012,0.008,0.049
TCGA-HC-7080-01A,15.083,22.307,7.178,1.479,2.268,153.6,88.923,113.835,1.0,77.375,5.988,1.0,857.315,2634,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.003,0.0,0.004,0.0,0.916,0.0,0.035,0.007,0.011,0.01,0.006,0.0,0.003,0.0,0.005,0.004,0.018
TCGA-EJ-5501-01A,14.172,88.204,12.172,6.458,8.705,73.685,101.722,27.57,1.0,750.762,11.529,1.0,705.28,2635,PRAD,simu_bulk_2ds_ref,0.003,0.0,0.007,0.001,0.012,0.0,0.824,0.01,0.026,0.062,0.039,0.012,0.0,0.0,0.004,0.0,0.003,0.013000000000000001,0.101
TCGA-HC-8213-01A,22.046,19.435,3.67,1.902,1.593,31.162,24.927,4.073,1.0,243.103,2.196,1.0,666.292,2636,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.001,0.0,0.001,0.0,0.962,0.0,0.013,0.004,0.008,0.006,0.0,0.0,0.0,0.0,0.005,0.001,0.012
TCGA-HC-7744-01A,18.926,57.799,7.316,2.137,13.829,74.814,47.0,19.472,1.0,280.991,7.741,1.0,832.8,2637,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.002,0.001,0.003,0.0,0.922,0.0,0.025,0.017,0.017,0.008,0.0,0.0,0.002,0.0,0.0,0.004,0.034
TCGA-XK-AAK1-01A,15.603,37.242,10.435,3.745,2.108,68.586,124.709,59.487,1.0,110.131,5.582,1.0,1033.329,2638,PRAD,simu_bulk_2ds_ref,0.017,0.0,0.0,0.0,0.002,0.0,0.938,0.0,0.014,0.006,0.008,0.014,0.0,0.0,0.0,0.0,0.017,0.002,0.014
TCGA-HC-7747-01A,15.25,69.105,24.104,10.543,11.134,70.087,172.111,12.538,1.787,540.917,28.662,1.379,740.231,2639,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.014,0.0,0.018,0.0,0.8,0.012,0.019,0.056,0.037,0.031,0.0,0.0,0.002,0.0,0.008,0.018,0.093
TCGA-ZG-A8QW-01A,12.393,120.507,26.737,8.934,10.449,74.601,225.813,10.675,1.839,945.066,18.747,1.288,785.284,2640,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.011,0.001,0.018,0.0,0.762,0.008,0.026,0.08,0.042,0.041,0.0,0.0,0.003,0.0,0.007,0.019,0.122
TCGA-CH-5746-01A,12.017,59.345,7.629,4.039,4.69,36.192,45.442,9.812,1.0,569.729,4.105,2.225,569.494,2641,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.003,0.001,0.003,0.0,0.893,0.007,0.018,0.019,0.038,0.007,0.0,0.0,0.005,0.0,0.006,0.004,0.056999999999999995
TCGA-G9-6384-01A,15.139,79.033,16.18,8.277,6.521,142.826,102.189,35.669,1.0,807.729,12.985,1.0,647.56,2642,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.006,0.0,0.007,0.0,0.775,0.01,0.056,0.06,0.061,0.013,0.001,0.0,0.004,0.0,0.006,0.007,0.121
TCGA-G9-6367-01A,11.328,79.893,10.44,4.648,5.104,70.96,76.43,40.39,1.0,2682.896,12.337,1.0,548.177,2643,PRAD,simu_bulk_2ds_ref,0.011,0.0,0.005,0.0,0.003,0.0,0.786,0.007,0.018,0.072,0.087,0.009,0.001,0.0,0.002,0.0,0.011,0.003,0.15899999999999997
TCGA-YL-A8HO-01A,14.686,230.835,32.606,8.226,13.033,112.155,318.187,59.723,1.9,1028.237,24.144,5.48,454.834,2644,PRAD,simu_bulk_2ds_ref,0.006,0.005,0.011,0.005,0.018,0.001,0.582,0.014,0.049,0.147,0.063,0.088,0.008,0.0,0.003,0.0,0.011,0.023,0.21
TCGA-KK-A6DY-01A,17.526,67.088,19.478,9.831,8.205,44.652,140.488,14.787,1.836,450.674,15.437,2.186,791.461,2645,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.007,0.0,0.018,0.0,0.813,0.013,0.029,0.048,0.036,0.023,0.0,0.0,0.005,0.0,0.007,0.018,0.08399999999999999
TCGA-KK-A6E0-01A,25.813,40.162,9.723,2.327,4.04,138.644,77.596,8.017,1.0,205.637,9.542,1.046,902.124,2646,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.003,0.0,0.011,0.0,0.906,0.0,0.032,0.006,0.021,0.013,0.0,0.0,0.002,0.0,0.005,0.011,0.027000000000000003
TCGA-CH-5767-01A,20.82,47.047,4.687,1.138,1.722,39.085,28.931,9.802,1.0,449.314,1.683,1.0,629.538,2647,PRAD,simu_bulk_2ds_ref,0.013,0.0,0.0,0.0,0.0,0.0,0.914,0.0,0.018,0.011,0.038,0.004,0.0,0.0,0.002,0.0,0.013,0.0,0.049
TCGA-CH-5740-01A,18.373,76.388,16.163,9.642,13.761,38.929,81.867,19.326,1.405,329.841,15.237,1.099,736.676,2648,PRAD,simu_bulk_2ds_ref,0.006,0.001,0.01,0.0,0.012,0.0,0.861,0.008,0.018,0.04,0.028,0.013,0.0,0.0,0.002,0.0,0.007,0.012,0.068
TCGA-KK-A7B2-01A,27.527,94.702,31.834,10.966,12.821,124.274,266.925,106.951,3.007,1273.616,32.098,2.151,969.001,2649,PRAD,simu_bulk_2ds_ref,0.015,0.0,0.018,0.001,0.019,0.0,0.676,0.026,0.044,0.108,0.054,0.035,0.002,0.0,0.002,0.0,0.015,0.02,0.162
TCGA-HC-8266-01A,27.663,138.728,113.347,45.313,25.742,119.926,441.747,21.259,3.511,819.664,92.739,5.727,574.229,2650,PRAD,simu_bulk_2ds_ref,0.016,0.004,0.044,0.004,0.062,0.0,0.596,0.029,0.054,0.092,0.038,0.054,0.001,0.001,0.006,0.0,0.02,0.066,0.13
TCGA-KC-A4BV-01A,14.779,312.44,23.037,12.153,8.611,92.974,173.724,57.159,1.238,645.137,37.583,2.159,413.159,2651,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.015,0.001,0.022,0.0,0.707,0.011,0.035,0.137,0.047,0.019,0.001,0.0,0.004,0.0,0.0,0.023,0.184
TCGA-XJ-A9DI-01A,8.913,129.97,45.686,25.16,13.282,162.188,407.875,41.59,1.0,988.14,35.303,3.605,721.868,2652,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.016,0.009,0.036,0.001,0.576,0.026,0.069,0.145,0.068,0.042,0.001,0.001,0.005,0.0,0.005,0.045,0.213
TCGA-HC-A4ZV-01A,31.838,167.792,42.709,9.528,7.823,50.517,187.899,44.828,1.306,262.386,29.279,1.832,436.796,2653,PRAD,simu_bulk_2ds_ref,0.013,0.015,0.007,0.007,0.009,0.003,0.757,0.003,0.015,0.095,0.027,0.044,0.001,0.0,0.003,0.0,0.027999999999999997,0.016,0.122
TCGA-HI-7169-01A,3.084,60.523,3.028,1.968,1.0,41.668,18.312,24.422,1.0,3584.369,3.125,1.0,210.971,2654,PRAD,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.556,0.0,0.014,0.212,0.208,0.003,0.005,0.0,0.0,0.0,0.002,0.0,0.42
TCGA-G9-7509-01A,16.56,69.189,6.738,4.232,2.004,64.72,35.483,12.816,1.0,1087.113,7.076,1.0,820.948,2655,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.002,0.001,0.003,0.0,0.85,0.004,0.029,0.047,0.043,0.007,0.002,0.0,0.002,0.0,0.009,0.004,0.09
TCGA-KC-A7FE-01A,9.121,195.136,13.274,3.496,7.747,135.367,101.722,105.001,2.047,2541.934,12.938,1.499,582.187,2656,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.008,0.001,0.007,0.0,0.592,0.009,0.074,0.16,0.105,0.019,0.012,0.0,0.003,0.0,0.009,0.008,0.265
TCGA-XK-AAJA-01A,17.038,42.138,6.877,2.677,3.798,66.175,52.696,39.64,1.0,192.32,6.751,1.432,661.444,2657,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.006,0.001,0.003,0.0,0.886,0.006,0.029,0.015,0.027,0.013,0.003,0.0,0.003,0.0,0.008,0.004,0.041999999999999996
TCGA-G9-7521-01A,17.343,102.776,55.572,20.355,8.668,73.711,262.805,64.163,1.673,435.018,28.197,1.316,599.965,2658,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.026,0.001,0.023,0.0,0.761,0.007,0.022,0.06,0.043,0.041,0.003,0.0,0.004,0.0,0.009,0.024,0.103
TCGA-EJ-A8FN-01A,14.362,101.681,16.189,6.1,8.684,66.364,116.893,33.096,4.526,706.933,10.557,1.72,518.841,2659,PRAD,simu_bulk_2ds_ref,0.014,0.0,0.01,0.0,0.009,0.0,0.749,0.006,0.037,0.064,0.07,0.033,0.006,0.0,0.002,0.0,0.014,0.009,0.134
TCGA-EJ-5499-01A,16.77,70.566,18.538,7.751,15.158,54.445,135.168,22.51,1.0,509.299,17.073,1.0,734.636,2660,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.011,0.001,0.009,0.0,0.842,0.015,0.031,0.043,0.031,0.013,0.0,0.0,0.002,0.0,0.0,0.009999999999999998,0.074
TCGA-EJ-A46F-01A,30.345,15.634,2.139,7.339,2.424,26.108,39.031,16.649,1.0,213.778,3.322,1.0,1224.517,2661,PRAD,simu_bulk_2ds_ref,0.003,0.0,0.002,0.001,0.002,0.0,0.969,0.0,0.004,0.006,0.008,0.004,0.0,0.0,0.0,0.0,0.003,0.003,0.014
TCGA-EJ-8470-01A,32.808,111.786,77.907,20.147,24.699,54.694,338.514,10.143,2.854,206.555,41.348,3.256,691.397,2662,PRAD,simu_bulk_2ds_ref,0.02,0.001,0.034,0.002,0.031,0.0,0.715,0.031,0.029,0.04,0.038,0.051,0.001,0.0,0.006,0.0,0.021,0.033,0.078
TCGA-FC-7961-01A,17.563,282.461,30.349,8.164,6.555,109.29,218.361,34.89,1.0,1123.103,8.633,1.932,868.808,2663,PRAD,simu_bulk_2ds_ref,0.01,0.0,0.011,0.001,0.009,0.0,0.689,0.001,0.038,0.146,0.048,0.04,0.001,0.0,0.004,0.0,0.01,0.009999999999999998,0.194
TCGA-YL-A8HK-01A,16.876,117.235,24.27,8.304,10.272,134.7,110.941,25.054,2.203,1347.11,9.272,2.476,827.442,2664,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.012,0.005,0.009,0.0,0.638,0.014,0.075,0.102,0.106,0.024,0.001,0.0,0.005,0.0,0.009,0.013999999999999999,0.208
TCGA-HC-7748-01A,15.124,167.904,33.482,9.107,9.222,86.396,171.505,44.613,3.554,727.474,11.851,4.251,715.933,2665,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.011,0.001,0.011,0.0,0.691,0.008,0.054,0.114,0.051,0.033,0.003,0.0,0.013,0.0,0.008,0.012,0.165
TCGA-G9-7522-01A,12.503,104.515,11.582,7.152,7.21,123.545,88.573,27.27,1.204,1216.442,14.722,1.0,604.159,2666,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.004,0.0,0.01,0.0,0.792,0.007,0.043,0.057,0.055,0.022,0.001,0.0,0.003,0.0,0.006,0.01,0.112
TCGA-CH-5752-01A,36.472,77.455,14.416,4.254,3.861,150.424,91.84,5.465,1.749,389.097,4.865,2.119,541.134,2667,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.005,0.0,0.839,0.0,0.058,0.025,0.053,0.014,0.0,0.0,0.004,0.0,0.0,0.005,0.078
TCGA-KK-A7AP-01A,12.686,36.284,4.151,2.76,1.187,32.206,71.676,6.121,1.0,194.457,5.267,1.0,588.007,2668,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.002,0.0,0.004,0.0,0.952,0.0,0.005,0.017,0.01,0.007,0.0,0.0,0.002,0.0,0.001,0.004,0.027000000000000003
TCGA-KK-A6E4-01A,22.141,51.35,4.842,3.546,3.757,34.1,65.946,29.356,1.058,732.407,14.012,1.024,1097.062,2669,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.004,0.002,0.002,0.0,0.928,0.003,0.012,0.015,0.016,0.008,0.0,0.0,0.0,0.0,0.009,0.004,0.031
TCGA-HC-A632-01A,43.61,196.791,47.618,7.49,16.71,67.906,187.094,45.173,2.047,466.487,21.378,1.917,408.194,2670,PRAD,simu_bulk_2ds_ref,0.006,0.035,0.023,0.001,0.007,0.001,0.708,0.014,0.034,0.11,0.027,0.029,0.001,0.001,0.003,0.0,0.041,0.008,0.137
TCGA-EJ-7321-01A,19.971,52.694,27.012,8.215,13.26,39.699,77.558,7.034,1.483,310.95,21.156,1.0,601.652,2671,PRAD,simu_bulk_2ds_ref,0.009,0.001,0.01,0.001,0.01,0.0,0.876,0.014,0.019,0.026,0.023,0.01,0.0,0.0,0.002,0.0,0.009999999999999998,0.011,0.049
TCGA-EJ-A8FU-01A,9.414,164.02,19.298,7.208,8.128,99.467,122.717,53.802,3.78,2465.421,16.566,3.689,519.338,2672,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.01,0.001,0.015,0.0,0.617,0.009,0.056,0.149,0.103,0.018,0.008,0.0,0.007,0.0,0.006,0.016,0.252
TCGA-EJ-5518-01A,21.655,140.356,26.084,3.965,9.037,302.05,194.205,48.405,2.514,651.573,11.925,1.865,632.608,2673,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.007,0.001,0.01,0.0,0.665,0.001,0.091,0.099,0.065,0.046,0.001,0.0,0.005,0.0,0.009,0.011,0.164
TCGA-EJ-5524-01A,11.405,127.809,41.471,11.617,13.572,90.529,185.524,25.553,1.625,773.937,14.997,2.417,509.983,2674,PRAD,simu_bulk_2ds_ref,0.002,0.0,0.012,0.0,0.018,0.0,0.712,0.013,0.041,0.121,0.039,0.031,0.001,0.0,0.009,0.0,0.002,0.018,0.16
TCGA-J4-8198-01A,16.481,181.368,17.023,3.685,5.771,70.503,68.096,23.906,1.174,851.497,5.764,1.033,523.252,2675,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.005,0.0,0.005,0.0,0.78,0.005,0.034,0.099,0.053,0.009,0.004,0.0,0.005,0.0,0.0,0.005,0.152
TCGA-KK-A8IM-01A,11.174,113.504,20.424,10.001,11.7,57.882,130.141,10.187,2.211,906.525,16.585,1.642,633.552,2676,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.013,0.001,0.017,0.0,0.766,0.011,0.029,0.088,0.043,0.021,0.001,0.0,0.005,0.0,0.004,0.018000000000000002,0.131
TCGA-CH-5748-01A,20.415,51.07,10.6,4.558,5.67,48.398,65.176,7.736,1.041,496.441,10.133,1.0,707.601,2677,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.004,0.001,0.007,0.0,0.902,0.004,0.016,0.018,0.026,0.011,0.0,0.0,0.003,0.0,0.007,0.008,0.044
TCGA-VP-A87J-01A,12.209,62.479,8.962,1.89,2.668,46.092,67.897,5.502,1.0,228.835,3.829,1.076,1008.622,2678,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.005,0.001,0.001,0.0,0.898,0.0,0.022,0.028,0.018,0.018,0.0,0.0,0.003,0.0,0.004,0.002,0.046
