,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-A2-A0ER-01A,55.178,149.163,31.199,4.342,6.662,74.425,106.827,44.104,2.727,73.435,6.198,6.416,3312.435,6164,BRCA,simu_bulk_2ds_ref,0.014,0.0,0.005,0.011,0.0,0.0,0.832,0.005,0.038,0.056,0.002,0.033,0.004,0.0,0.0,0.0,0.014,0.011,0.058
TCGA-A2-A0T5-01A,12.136,269.371,21.326,2.874,8.695,99.81,143.093,8.105,1.0,379.953,5.243,5.289,1277.77,6165,BRCA,simu_bulk_2ds_ref,0.006,0.0,0.008,0.0,0.0,0.0,0.719,0.028,0.031,0.167,0.014,0.026,0.0,0.0,0.0,0.0,0.006,0.0,0.18100000000000002
TCGA-E2-A1LH-01A,84.221,243.041,62.514,31.641,12.293,77.195,514.414,12.633,7.595,534.882,131.603,2.885,837.99,6166,BRCA,simu_bulk_2ds_ref,0.061,0.003,0.033,0.017,0.023,0.0,0.55,0.067,0.039,0.07,0.012,0.123,0.001,0.001,0.001,0.0,0.064,0.04,0.082
TCGA-BH-A1EO-01A,4.375,1625.412,75.317,6.737,14.79,132.098,334.703,116.796,3.46,319.419,13.334,26.757,534.368,6167,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.031,0.0,0.01,0.0,0.406,0.018,0.052,0.333,0.005,0.133,0.011,0.0,0.001,0.0,0.0,0.01,0.338
TCGA-B6-A0X1-01A,12.413,50.113,34.041,29.89,4.074,40.262,692.174,3.13,3.356,23.806,105.959,3.929,721.376,6168,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.034,0.034,0.014,0.0,0.746,0.021,0.018,0.017,0.013,0.099,0.001,0.0,0.001,0.0,0.001,0.048,0.03
TCGA-BH-A0BO-01A,19.284,1224.647,58.366,5.306,13.371,258.374,236.799,76.474,38.573,307.765,10.985,46.439,2317.754,6169,BRCA,simu_bulk_2ds_ref,0.01,0.0,0.017,0.0,0.005,0.0,0.386,0.037,0.185,0.245,0.03,0.064,0.007,0.0,0.014,0.0,0.01,0.005,0.275
TCGA-A8-A06U-01A,13.175,223.535,32.27,10.836,6.229,64.063,357.717,8.223,1.383,118.018,35.551,3.067,2013.476,6170,BRCA,simu_bulk_2ds_ref,0.019,0.0,0.025,0.0,0.015,0.0,0.806,0.012,0.014,0.038,0.008,0.062,0.0,0.0,0.0,0.0,0.019,0.015,0.046
TCGA-AN-A0XO-01A,4.795,511.926,7.817,1.178,1.639,80.569,47.297,12.99,1.0,364.567,2.825,8.014,3057.333,6171,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.752,0.008,0.02,0.19,0.009,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.199
TCGA-AN-A0FV-01A,7.537,590.271,13.921,1.0,1.837,101.053,162.802,20.707,1.3,258.528,2.288,1.416,1333.781,6172,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.005,0.0,0.0,0.0,0.748,0.002,0.031,0.136,0.008,0.062,0.005,0.0,0.001,0.0,0.001,0.0,0.14400000000000002
TCGA-AR-A1AO-01A,18.935,877.324,193.5,34.218,42.489,204.58,878.805,47.67,16.808,177.72,80.849,14.482,502.759,6173,BRCA,simu_bulk_2ds_ref,0.009,0.001,0.026,0.002,0.031,0.0,0.305,0.034,0.077,0.192,0.014,0.302,0.006,0.0,0.001,0.001,0.009999999999999998,0.033,0.20600000000000002
TCGA-E2-A15F-01A,18.937,178.885,30.421,4.737,11.478,76.988,92.032,58.136,3.933,135.397,11.202,34.682,2223.116,6174,BRCA,simu_bulk_2ds_ref,0.014,0.005,0.014,0.006,0.0,0.0,0.752,0.019,0.04,0.09,0.014,0.03,0.013,0.0,0.001,0.0,0.019,0.006,0.104
TCGA-D8-A27H-01A,11.103,626.733,31.356,3.425,7.485,94.836,157.406,26.439,4.738,1360.205,8.815,1.75,1208.178,6175,BRCA,simu_bulk_2ds_ref,0.005,0.0,0.012,0.0,0.0,0.0,0.576,0.018,0.03,0.285,0.001,0.069,0.002,0.0,0.0,0.0,0.005,0.0,0.286
TCGA-LL-A9Q3-01A,101.735,340.075,29.484,9.438,3.778,79.828,363.562,214.917,1.0,219.852,27.011,5.574,1579.395,6176,BRCA,simu_bulk_2ds_ref,0.018,0.0,0.019,0.0,0.012,0.0,0.743,0.012,0.017,0.085,0.005,0.081,0.006,0.0,0.001,0.0,0.018,0.012,0.09000000000000001
TCGA-E2-A15I-01A,23.51,498.382,90.925,28.48,23.338,79.711,147.377,31.988,1.729,135.803,54.975,11.268,1254.67,6177,BRCA,simu_bulk_2ds_ref,0.007,0.009,0.02,0.002,0.042,0.0,0.625,0.048,0.042,0.157,0.011,0.033,0.003,0.0,0.0,0.0,0.016,0.044000000000000004,0.168
TCGA-AC-A2BM-01A,20.638,273.95,69.551,11.119,10.434,52.544,205.531,132.648,2.78,118.768,23.58,9.469,1216.856,6178,BRCA,simu_bulk_2ds_ref,0.022,0.0,0.021,0.015,0.006,0.0,0.721,0.03,0.026,0.099,0.001,0.049,0.007,0.0,0.001,0.0,0.022,0.020999999999999998,0.1
TCGA-A2-A0CT-01A,6.014,220.453,17.058,2.979,3.147,85.838,179.112,121.607,1.0,128.513,5.226,16.332,2917.485,6179,BRCA,simu_bulk_2ds_ref,0.003,0.0,0.001,0.01,0.0,0.0,0.798,0.003,0.047,0.064,0.014,0.049,0.01,0.0,0.0,0.0,0.003,0.01,0.078
TCGA-D8-A1XZ-01A,36.803,433.736,48.372,11.218,8.488,56.024,257.314,34.252,2.185,276.25,18.182,4.059,1777.777,6180,BRCA,simu_bulk_2ds_ref,0.025,0.0,0.026,0.006,0.007,0.0,0.668,0.008,0.021,0.165,0.005,0.063,0.004,0.0,0.001,0.0,0.025,0.013000000000000001,0.17
TCGA-E2-A14Y-01A,9.085,102.331,9.643,1.548,1.259,71.379,81.182,13.294,1.065,57.601,9.853,1.825,946.552,6181,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.003,0.001,0.0,0.0,0.924,0.003,0.018,0.028,0.005,0.016,0.001,0.0,0.001,0.0,0.001,0.001,0.033
TCGA-BH-A18I-01A,22.886,1173.716,112.989,14.974,19.864,93.806,322.182,66.426,2.228,307.893,33.871,12.726,1646.984,6182,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.037,0.001,0.017,0.0,0.445,0.055,0.053,0.293,0.007,0.075,0.007,0.0,0.0,0.0,0.009,0.018000000000000002,0.3
TCGA-AR-A252-01A,87.132,398.955,208.558,67.306,64.256,148.735,562.017,4.705,15.551,142.915,196.791,4.393,402.905,6183,BRCA,simu_bulk_2ds_ref,0.043,0.008,0.059,0.022,0.071,0.0,0.365,0.086,0.087,0.144,0.016,0.096,0.002,0.001,0.0,0.001,0.051,0.093,0.15999999999999998
TCGA-A8-A07E-01A,8.209,1571.202,58.743,18.241,27.926,327.595,321.808,119.888,5.06,223.695,41.466,2.279,830.65,6184,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.024,0.008,0.02,0.0,0.457,0.032,0.123,0.246,0.031,0.052,0.006,0.0,0.0,0.0,0.001,0.028,0.277
TCGA-AN-A0FS-01A,7.964,692.519,17.891,3.685,10.546,236.783,172.317,103.495,1.0,241.915,7.949,8.981,1370.15,6185,BRCA,simu_bulk_2ds_ref,0.006,0.0,0.007,0.0,0.0,0.0,0.557,0.01,0.09,0.266,0.016,0.039,0.006,0.0,0.0,0.0,0.006,0.0,0.28200000000000003
TCGA-BH-A1F5-01A,5.831,183.172,16.347,2.02,3.865,27.913,72.828,127.341,1.0,45.415,5.46,9.764,1163.124,6186,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.002,0.001,0.0,0.0,0.805,0.021,0.021,0.115,0.001,0.016,0.01,0.0,0.0,0.0,0.009,0.001,0.116
TCGA-BH-A0B4-01A,7.271,436.665,25.006,7.621,7.031,163.523,235.56,56.878,1.368,262.339,21.307,3.139,2688.799,6187,BRCA,simu_bulk_2ds_ref,0.001,0.001,0.011,0.002,0.014,0.0,0.555,0.021,0.046,0.26,0.02,0.064,0.004,0.0,0.0,0.0,0.002,0.016,0.28
TCGA-AN-A0XN-01A,10.304,1604.779,63.988,4.905,5.954,136.795,275.268,14.307,6.29,663.687,12.62,5.898,706.347,6188,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.016,0.0,0.0,0.0,0.32,0.004,0.046,0.472,0.001,0.134,0.001,0.0,0.001,0.0,0.004,0.0,0.473
TCGA-A7-A5ZW-01A,9.427,1596.092,36.427,13.233,24.135,97.722,228.983,130.772,2.703,366.685,27.68,3.08,1766.17,6189,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.02,0.0,0.008,0.0,0.461,0.049,0.058,0.317,0.018,0.051,0.012,0.0,0.0,0.0,0.004,0.008,0.335
TCGA-AC-A5XU-01A,34.732,541.446,20.891,8.061,4.643,231.412,237.163,41.267,1.0,311.165,23.25,2.778,1395.317,6190,BRCA,simu_bulk_2ds_ref,0.022,0.0,0.012,0.0,0.008,0.0,0.668,0.01,0.041,0.187,0.012,0.035,0.003,0.0,0.0,0.0,0.022,0.008,0.199
TCGA-EW-A1PG-01A,14.063,709.372,18.496,4.645,8.7,85.299,74.893,22.839,1.974,361.108,13.994,5.778,1520.095,6191,BRCA,simu_bulk_2ds_ref,0.006,0.0,0.011,0.0,0.0,0.0,0.579,0.033,0.069,0.279,0.004,0.016,0.004,0.0,0.0,0.0,0.006,0.0,0.28300000000000003
TCGA-OL-A66L-01A,20.197,700.368,29.404,12.877,13.65,259.701,520.621,133.266,6.108,553.819,85.857,34.735,3599.262,6192,BRCA,simu_bulk_2ds_ref,0.012,0.0,0.014,0.002,0.014,0.0,0.563,0.026,0.061,0.191,0.025,0.08,0.003,0.004,0.004,0.0,0.012,0.016,0.216
TCGA-D8-A27W-01A,108.312,280.478,45.89,13.544,7.703,83.859,414.686,24.358,1.326,129.153,22.508,4.921,2364.192,6193,BRCA,simu_bulk_2ds_ref,0.046,0.001,0.015,0.009,0.007,0.0,0.707,0.006,0.036,0.095,0.012,0.062,0.004,0.0,0.0,0.0,0.047,0.016,0.107
TCGA-A8-A07R-01A,11.649,142.253,9.931,7.917,1.382,31.238,127.061,1.0,3.27,339.536,6.141,39.485,1703.074,6194,BRCA,simu_bulk_2ds_ref,0.014,0.0,0.003,0.0,0.0,0.0,0.9,0.0,0.012,0.032,0.001,0.033,0.0,0.0,0.004,0.0,0.014,0.0,0.033
TCGA-E9-A245-01A,44.868,192.237,18.103,5.077,5.641,120.284,186.095,18.253,1.515,96.612,5.791,3.678,1219.291,6195,BRCA,simu_bulk_2ds_ref,0.015,0.0,0.011,0.0,0.005,0.0,0.774,0.008,0.056,0.06,0.033,0.034,0.002,0.0,0.001,0.0,0.015,0.005,0.093
TCGA-AC-A6NO-01A,12.717,282.648,23.417,5.241,12.366,126.738,118.222,14.865,1.168,207.702,14.632,54.13,1729.679,6196,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.011,0.009,0.0,0.0,0.756,0.028,0.035,0.116,0.009,0.024,0.001,0.0,0.0,0.0,0.009,0.009,0.125
TCGA-E2-A15G-01A,10.271,202.069,26.606,4.359,6.377,143.788,212.32,26.51,1.0,108.669,9.838,27.115,2351.789,6197,BRCA,simu_bulk_2ds_ref,0.002,0.0,0.007,0.0,0.005,0.0,0.786,0.019,0.07,0.065,0.013,0.031,0.001,0.0,0.0,0.0,0.002,0.005,0.078
TCGA-BH-A0H9-01A,11.737,272.416,23.383,5.84,8.788,92.236,151.366,12.344,1.0,196.549,6.773,23.652,3400.518,6198,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.004,0.006,0.006,0.0,0.805,0.016,0.039,0.073,0.007,0.038,0.0,0.0,0.0,0.0,0.004,0.012,0.08
TCGA-GM-A2DN-01A,90.693,353.923,114.834,49.138,22.698,121.196,474.731,19.164,6.294,330.251,105.661,4.071,1093.243,6199,BRCA,simu_bulk_2ds_ref,0.038,0.0,0.04,0.01,0.03,0.0,0.539,0.073,0.048,0.137,0.018,0.067,0.001,0.0,0.0,0.0,0.038,0.04,0.155
TCGA-AC-A6IX-01A,56.569,775.508,44.366,11.824,15.724,268.864,370.633,55.547,4.402,264.848,31.673,19.054,1432.772,6200,BRCA,simu_bulk_2ds_ref,0.017,0.001,0.023,0.0,0.014,0.0,0.472,0.037,0.086,0.251,0.021,0.072,0.005,0.0,0.0,0.001,0.018000000000000002,0.014,0.272
TCGA-BH-A0DS-01A,19.81,432.604,31.868,12.307,7.42,117.105,238.679,12.989,2.011,209.613,31.696,6.118,1263.591,6201,BRCA,simu_bulk_2ds_ref,0.015,0.0,0.013,0.0,0.011,0.0,0.612,0.002,0.04,0.157,0.014,0.135,0.0,0.0,0.0,0.0,0.015,0.011,0.171
TCGA-AC-A3TM-01A,18.889,516.79,20.931,11.787,8.096,71.295,435.331,130.413,1.0,454.913,74.652,19.565,3260.451,6202,BRCA,simu_bulk_2ds_ref,0.01,0.0,0.014,0.012,0.006,0.0,0.756,0.023,0.014,0.094,0.012,0.053,0.003,0.0,0.002,0.0,0.01,0.018000000000000002,0.106
TCGA-AR-A255-01A,13.277,936.718,66.091,18.976,17.853,121.294,286.903,73.073,3.007,322.207,33.044,6.209,1806.019,6203,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.027,0.001,0.014,0.0,0.551,0.028,0.059,0.223,0.009,0.072,0.006,0.0,0.0,0.0,0.009,0.015,0.232
TCGA-B6-A0WY-01A,15.43,656.792,37.632,12.898,9.813,168.692,385.838,29.608,1.614,509.966,27.027,7.039,2451.407,6204,BRCA,simu_bulk_2ds_ref,0.007,0.0,0.026,0.003,0.004,0.0,0.599,0.039,0.06,0.191,0.027,0.042,0.002,0.0,0.0,0.0,0.007,0.007,0.218
TCGA-BH-A1ET-01A,15.309,476.255,33.864,12.774,9.579,133.069,118.316,23.317,1.215,115.569,26.645,9.341,1031.014,6205,BRCA,simu_bulk_2ds_ref,0.014,0.0,0.01,0.001,0.011,0.0,0.63,0.021,0.084,0.182,0.006,0.035,0.003,0.0,0.001,0.0,0.014,0.012,0.188
TCGA-AR-A24K-01A,4.046,246.013,15.774,2.373,1.927,36.679,67.392,1.473,1.0,86.544,1.942,2.53,2198.623,6206,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.001,0.0,0.0,0.882,0.002,0.007,0.095,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.001,0.095
TCGA-B6-A0IJ-01A,85.625,100.47,94.974,24.627,18.352,56.646,908.341,1.634,15.546,537.221,86.541,5.229,581.952,6207,BRCA,simu_bulk_2ds_ref,0.037,0.0,0.035,0.025,0.0,0.0,0.63,0.076,0.015,0.031,0.005,0.145,0.0,0.0,0.0,0.0,0.037,0.025,0.036
TCGA-D8-A1JN-01A,24.831,72.048,18.217,10.015,4.396,104.922,162.697,39.837,1.0,34.756,31.427,2.749,617.223,6208,BRCA,simu_bulk_2ds_ref,0.007,0.0,0.004,0.008,0.011,0.0,0.857,0.01,0.045,0.03,0.004,0.023,0.001,0.0,0.001,0.0,0.007,0.019,0.034
TCGA-EW-A1J5-01A,20.505,375.734,110.058,34.46,18.543,88.619,566.946,70.899,6.391,258.102,64.836,26.139,1607.819,6209,BRCA,simu_bulk_2ds_ref,0.011,0.002,0.038,0.011,0.026,0.0,0.6,0.044,0.051,0.09,0.014,0.101,0.01,0.0,0.001,0.0,0.013,0.037,0.104
TCGA-A8-A07U-01A,113.341,339.695,94.615,27.314,21.923,148.004,812.833,9.319,8.678,94.199,137.542,6.21,535.922,6210,BRCA,simu_bulk_2ds_ref,0.062,0.012,0.06,0.025,0.022,0.0,0.485,0.044,0.056,0.091,0.011,0.128,0.001,0.0,0.002,0.001,0.074,0.047,0.102
TCGA-AO-A124-01A,7.69,63.6,20.079,34.828,1.105,45.996,78.788,1.271,6.323,233.557,11.22,2.583,1554.446,6211,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.016,0.001,0.002,0.0,0.894,0.019,0.013,0.019,0.014,0.021,0.0,0.0,0.0,0.0,0.0,0.003,0.033
TCGA-B6-A0X0-01A,7.896,124.374,11.794,6.503,6.165,65.64,68.197,3.403,1.0,114.703,12.21,20.067,1361.533,6212,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.011,0.001,0.001,0.0,0.892,0.018,0.016,0.046,0.007,0.008,0.0,0.0,0.0,0.0,0.0,0.002,0.053
TCGA-E9-A54X-01A,12.654,15.282,7.806,1.0,1.0,29.69,47.145,1.0,1.0,24.376,1.545,1.299,3471.635,6213,BRCA,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.004,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.002,0.0,0.009
TCGA-E9-A1RE-01A,18.607,153.284,17.315,5.533,2.935,56.267,75.062,73.954,1.0,83.437,6.701,22.335,2673.324,6214,BRCA,simu_bulk_2ds_ref,0.011,0.0,0.003,0.008,0.001,0.0,0.841,0.003,0.026,0.075,0.015,0.008,0.009,0.0,0.0,0.0,0.011,0.009000000000000001,0.09
TCGA-D8-A73W-01A,23.486,275.846,55.06,5.256,8.46,179.218,656.527,10.491,12.511,297.337,18.919,14.77,1498.13,6215,BRCA,simu_bulk_2ds_ref,0.024,0.0,0.011,0.0,0.004,0.0,0.567,0.0,0.101,0.155,0.021,0.115,0.001,0.0,0.0,0.0,0.024,0.004,0.176
TCGA-A1-A0SJ-01A,17.814,289.309,31.521,8.296,6.809,188.73,111.046,34.983,1.017,237.949,11.165,27.849,2491.925,6216,BRCA,simu_bulk_2ds_ref,0.024,0.0,0.01,0.009,0.0,0.0,0.643,0.018,0.09,0.147,0.027,0.027,0.003,0.0,0.0,0.0,0.024,0.009,0.174
TCGA-BH-A18P-01A,21.158,637.845,35.583,9.894,9.884,138.498,205.476,7.548,1.0,154.338,21.674,3.144,3037.483,6217,BRCA,simu_bulk_2ds_ref,0.003,0.0,0.023,0.025,0.001,0.0,0.654,0.031,0.042,0.161,0.002,0.057,0.001,0.0,0.0,0.0,0.003,0.026000000000000002,0.163
TCGA-AR-A250-01A,15.153,780.404,52.84,7.969,5.6,140.746,414.154,55.733,1.666,280.312,14.624,3.196,1097.119,6218,BRCA,simu_bulk_2ds_ref,0.014,0.0,0.025,0.001,0.008,0.0,0.517,0.011,0.035,0.274,0.004,0.104,0.006,0.0,0.0,0.0,0.014,0.009000000000000001,0.278
TCGA-AR-A2LO-01A,37.611,521.084,79.73,32.003,28.988,167.215,389.571,29.167,5.383,341.242,77.292,6.472,1279.201,6219,BRCA,simu_bulk_2ds_ref,0.011,0.011,0.028,0.009,0.037,0.0,0.471,0.062,0.078,0.209,0.022,0.057,0.003,0.001,0.001,0.0,0.022,0.046,0.23099999999999998
TCGA-C8-A135-01A,14.152,432.954,32.518,21.855,6.925,139.608,214.983,14.301,1.0,168.143,25.142,7.252,1832.332,6220,BRCA,simu_bulk_2ds_ref,0.014,0.0,0.007,0.0,0.018,0.0,0.739,0.023,0.031,0.098,0.007,0.061,0.0,0.0,0.0,0.0,0.014,0.018,0.10500000000000001
TCGA-AO-A0J3-01A,2.501,48.654,13.232,3.972,1.375,56.884,150.676,72.637,1.127,31.042,12.157,2.541,908.957,6221,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.001,0.0,0.0,0.927,0.0,0.025,0.009,0.015,0.017,0.005,0.0,0.0,0.0,0.0,0.001,0.024
TCGA-A2-A1G6-01A,19.802,520.254,39.997,25.144,31.075,123.325,289.851,60.928,5.511,680.049,42.48,8.34,502.573,6222,BRCA,simu_bulk_2ds_ref,0.016,0.0,0.013,0.0,0.022,0.0,0.567,0.045,0.109,0.164,0.015,0.04,0.008,0.0,0.0,0.0,0.016,0.022,0.179
TCGA-GM-A2DM-01A,8.355,130.563,46.599,3.282,9.268,66.35,417.438,4.892,1.32,89.75,16.28,13.817,1176.917,6223,BRCA,simu_bulk_2ds_ref,0.002,0.0,0.006,0.0,0.001,0.0,0.827,0.003,0.024,0.01,0.011,0.116,0.0,0.0,0.0,0.0,0.002,0.001,0.020999999999999998
TCGA-B6-A0IH-01A,37.019,1393.725,39.086,29.557,27.855,252.911,198.578,70.473,3.726,251.53,78.765,12.395,667.903,6224,BRCA,simu_bulk_2ds_ref,0.021,0.0,0.017,0.0,0.028,0.0,0.387,0.059,0.179,0.252,0.02,0.034,0.003,0.001,0.001,0.0,0.021,0.028,0.272
TCGA-A2-A3KC-01A,21.004,952.862,54.528,11.443,12.795,235.188,345.913,24.524,1.682,287.47,17.53,8.235,2430.129,6225,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.014,0.003,0.01,0.0,0.454,0.034,0.122,0.255,0.019,0.074,0.004,0.0,0.0,0.0,0.009,0.013000000000000001,0.274
TCGA-BH-A202-01A,10.436,251.437,51.858,18.229,6.961,101.509,425.53,55.063,1.0,148.089,39.553,33.103,774.273,6226,BRCA,simu_bulk_2ds_ref,0.007,0.0,0.018,0.027,0.001,0.0,0.683,0.0,0.028,0.118,0.007,0.108,0.002,0.0,0.0,0.0,0.007,0.028,0.125
TCGA-E2-A1L7-01A,17.429,284.56,93.321,40.886,17.018,94.293,625.395,3.932,2.178,132.659,101.195,36.13,738.527,6227,BRCA,simu_bulk_2ds_ref,0.008,0.0,0.047,0.01,0.033,0.0,0.638,0.025,0.024,0.113,0.016,0.084,0.0,0.0,0.0,0.0,0.008,0.043000000000000003,0.129
TCGA-BH-A0HW-01A,4.794,80.786,6.843,1.962,1.0,122.412,62.136,6.731,1.0,52.587,1.38,14.599,5696.207,6228,BRCA,simu_bulk_2ds_ref,0.002,0.0,0.0,0.001,0.0,0.0,0.935,0.0,0.028,0.0,0.025,0.008,0.001,0.0,0.0,0.0,0.002,0.001,0.025
TCGA-E2-A1IF-01A,15.605,1022.426,21.669,5.001,5.946,155.64,175.866,12.646,1.687,445.842,20.624,5.593,1204.281,6229,BRCA,simu_bulk_2ds_ref,0.007,0.0,0.02,0.001,0.002,0.0,0.512,0.017,0.074,0.292,0.019,0.055,0.001,0.0,0.0,0.0,0.007,0.003,0.311
TCGA-AO-A03N-01B,4.493,310.187,7.743,1.102,1.0,84.799,24.088,6.919,1.0,209.599,3.228,1.0,959.793,6230,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.881,0.0,0.024,0.065,0.012,0.013,0.002,0.0,0.0,0.0,0.0,0.0,0.077
TCGA-C8-A1HJ-01A,8.063,111.041,13.194,8.146,3.045,49.306,32.656,1.504,1.349,52.39,17.427,1.19,305.988,6231,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.006,0.002,0.0,0.864,0.016,0.064,0.021,0.022,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.043
TCGA-E9-A6HE-01A,9.862,653.39,22.397,6.959,4.928,109.411,505.778,55.337,2.259,409.406,29.479,2.48,2860.445,6232,BRCA,simu_bulk_2ds_ref,0.003,0.0,0.009,0.008,0.0,0.0,0.677,0.001,0.021,0.16,0.01,0.11,0.0,0.0,0.0,0.0,0.003,0.008,0.17
TCGA-AR-A1AN-01A,9.173,749.985,46.138,3.442,13.443,131.604,159.332,67.039,1.492,203.841,12.769,3.3,708.616,6233,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.011,0.0,0.0,0.0,0.572,0.025,0.064,0.267,0.002,0.053,0.004,0.0,0.0,0.0,0.001,0.0,0.269
TCGA-E2-A15C-01A,36.329,631.483,32.408,11.262,7.888,97.553,108.584,35.529,1.0,338.003,25.859,19.81,3005.739,6234,BRCA,simu_bulk_2ds_ref,0.024,0.01,0.019,0.011,0.004,0.0,0.618,0.021,0.044,0.211,0.009,0.027,0.001,0.0,0.0,0.0,0.034,0.015,0.22
TCGA-A7-A0CH-01A,7.101,677.43,30.71,3.163,5.202,64.418,174.915,15.983,1.35,159.093,11.517,5.3,1552.417,6235,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.013,0.0,0.002,0.0,0.695,0.019,0.028,0.191,0.003,0.046,0.002,0.0,0.0,0.0,0.001,0.002,0.194
TCGA-A2-A0YD-01A,11.588,1211.397,60.381,17.225,23.215,255.196,259.042,85.656,4.731,342.518,41.651,25.792,2407.776,6236,BRCA,simu_bulk_2ds_ref,0.008,0.0,0.022,0.002,0.015,0.0,0.387,0.049,0.098,0.305,0.023,0.079,0.008,0.0,0.001,0.001,0.008,0.017,0.328
TCGA-AO-A0JI-01A,85.783,57.039,21.993,8.579,5.919,52.971,64.363,486.803,1.0,53.053,10.027,7.651,2308.961,6237,BRCA,simu_bulk_2ds_ref,0.014,0.0,0.003,0.013,0.0,0.0,0.811,0.008,0.036,0.031,0.018,0.005,0.061,0.0,0.0,0.0,0.014,0.013,0.049
TCGA-A2-A0EO-01A,17.875,946.951,40.915,11.168,10.268,144.849,200.32,78.971,1.963,317.454,27.063,3.49,2223.444,6238,BRCA,simu_bulk_2ds_ref,0.012,0.0,0.015,0.001,0.01,0.0,0.497,0.035,0.048,0.314,0.005,0.06,0.004,0.0,0.0,0.0,0.012,0.011,0.319
TCGA-AC-A23G-01A,7.958,2265.59,53.2,8.383,16.314,279.79,328.366,140.516,4.465,655.615,27.24,6.982,971.953,6239,BRCA,simu_bulk_2ds_ref,0.003,0.0,0.015,0.0,0.008,0.0,0.268,0.043,0.095,0.442,0.024,0.097,0.004,0.0,0.0,0.0,0.003,0.008,0.466
TCGA-UU-A93S-01A,10.972,49.16,6.095,1.737,1.0,65.521,86.971,1.169,1.829,36.406,25.596,1.0,904.201,6240,BRCA,simu_bulk_2ds_ref,0.007,0.0,0.001,0.002,0.0,0.0,0.928,0.0,0.012,0.0,0.017,0.027,0.0,0.0,0.003,0.0,0.007,0.002,0.017
TCGA-C8-A12U-01A,10.546,39.335,25.715,28.516,10.629,67.375,339.476,97.524,1.806,47.143,99.237,3.342,1413.559,6241,BRCA,simu_bulk_2ds_ref,0.019,0.0,0.014,0.027,0.02,0.0,0.804,0.02,0.024,0.003,0.008,0.057,0.003,0.0,0.001,0.0,0.019,0.047,0.011
TCGA-BH-A18H-01A,72.226,211.488,98.364,84.278,14.609,170.221,264.369,63.376,12.08,103.946,122.912,6.249,1492.311,6242,BRCA,simu_bulk_2ds_ref,0.043,0.003,0.033,0.007,0.058,0.0,0.573,0.049,0.085,0.078,0.012,0.056,0.003,0.0,0.001,0.001,0.046,0.065,0.09
TCGA-C8-A1HM-01A,32.743,111.434,79.039,93.158,17.594,53.836,933.087,8.803,2.827,51.028,440.611,26.371,1773.689,6243,BRCA,simu_bulk_2ds_ref,0.016,0.001,0.031,0.086,0.033,0.0,0.634,0.029,0.024,0.026,0.009,0.108,0.002,0.0,0.001,0.0,0.017,0.119,0.034999999999999996
TCGA-HN-A2OB-01A,15.269,1410.6,34.295,7.759,9.56,149.734,251.947,102.181,1.741,337.312,15.465,26.69,1540.268,6244,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.013,0.005,0.0,0.0,0.432,0.026,0.062,0.394,0.003,0.047,0.006,0.0,0.0,0.0,0.009,0.005,0.397
